InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceDay,InvoiceMonth,InvoiceYear,InvoiceHour,DayOfWeek,IsUk,TotalPrice,IsWeekend,Sales_Lag_1,Sales_Lag_7,Sales_Mean_7,Sales_Mean_30,Trend_Lag1_vs_Lag7,DailyTotal
C574515,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,2011-11-04,0.85,15159.0,United Kingdom,4,11,2011,13,4,1,-10.2,0,-62.400000000000006,-2.95,-17.242857142857144,-8.139999999999954,-59.45,-2537.17
C574515,79191B,RETRO PLASTIC POLKA TRAY,-12,2011-11-04,0.85,15159.0,United Kingdom,4,11,2011,13,4,1,-10.2,0,-10.2,-2.95,-18.27857142857143,-8.314999999999953,-7.249999999999999,-2537.17
C574515,22187,GREEN CHRISTMAS TREE CARD HOLDER,-1,2011-11-04,1.95,15159.0,United Kingdom,4,11,2011,13,4,1,-1.95,0,-10.2,-19.95,-15.707142857142857,-8.049999999999956,9.75,-2537.17
C574515,22186,RED STAR CARD HOLDER,-1,2011-11-04,1.95,15159.0,United Kingdom,4,11,2011,13,4,1,-1.95,0,-1.95,-13.75,-14.02142857142857,-7.922333333333288,11.8,-2537.17
C574515,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-11-04,2.95,15159.0,United Kingdom,4,11,2011,13,4,1,-2.95,0,-1.95,-2.95,-14.021428571428572,-7.924333333333288,1.0000000000000002,-2537.17
C574517,22098,BOUDOIR SQUARE TISSUE BOX,-7,2011-11-04,0.39,17109.0,United Kingdom,4,11,2011,13,4,1,-2.73,0,-2.95,-8.5,-13.19714285714286,-7.890333333333288,5.55,-2537.17
C574517,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-11-04,4.95,17109.0,United Kingdom,4,11,2011,13,4,1,-4.95,0,-2.73,-62.400000000000006,-4.99,-8.027999999999954,59.67000000000001,-2537.17
C574522,22197,POPCORN HOLDER,-2,2011-11-04,0.85,14292.0,United Kingdom,4,11,2011,13,4,1,-1.7,0,-4.95,-10.2,-3.775714285714286,-7.659666666666622,5.249999999999999,-2537.17
C574524,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,-1,2011-11-04,0.19,17841.0,United Kingdom,4,11,2011,13,4,1,-0.19,0,-1.7,-10.2,-2.345714285714286,-7.4009999999999545,8.5,-2537.17
C574524,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,-1,2011-11-04,1.25,17841.0,United Kingdom,4,11,2011,13,4,1,-1.25,0,-0.19,-1.95,-2.245714285714286,-7.329333333333289,1.76,-2537.17
C574524,22893,MINI CAKE STAND T-LIGHT HOLDER,-6,2011-11-04,0.42,17841.0,United Kingdom,4,11,2011,13,4,1,-2.52,0,-1.25,-1.95,-2.327142857142857,-7.248333333333288,0.7,-2537.17
C574524,22356,CHARLOTTE BAG PINK POLKADOT,-1,2011-11-04,0.85,17841.0,United Kingdom,4,11,2011,13,4,1,-0.85,0,-2.52,-2.95,-2.027142857142857,-7.151666666666622,0.43000000000000016,-2537.17
C574524,22379,RECYCLING BAG RETROSPOT ,-1,2011-11-04,2.1,17841.0,United Kingdom,4,11,2011,13,4,1,-2.1,0,-0.85,-2.73,-1.9371428571428573,-7.138333333333288,1.88,-2537.17
C574524,22947,WOODEN ADVENT CALENDAR RED,-2,2011-11-04,7.95,17841.0,United Kingdom,4,11,2011,13,4,1,-15.9,0,-2.1,-4.95,-3.5014285714285713,-7.626666666666622,2.85,-2537.17
C574525,84659A,WHITE TRAVEL ALARM CLOCK,-1,2011-11-04,2.55,17841.0,United Kingdom,4,11,2011,13,4,1,-2.55,0,-15.9,-1.7,-3.6228571428571428,-7.646666666666621,-14.200000000000001,-2537.17
C574526,22273,FELTCRAFT DOLL MOLLY,-2,2011-11-04,2.95,14567.0,United Kingdom,4,11,2011,13,4,1,-5.9,0,-2.55,-0.19,-4.438571428571429,-7.343333333333288,-2.36,-2537.17
C574527,22112,CHOCOLATE HOT WATER BOTTLE,-24,2011-11-04,4.04,14156.0,EIRE,4,11,2011,13,4,0,-96.96,0,-5.9,-1.25,-18.111428571428572,-10.243666666666622,-4.65,-2537.17
C574548,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-11-04,2.95,18044.0,United Kingdom,4,11,2011,15,4,1,-2.95,0,-96.96,-2.52,-18.172857142857143,-10.058666666666621,-94.44,-2537.17
C574558,22946,WOODEN ADVENT CALENDAR CREAM,-6,2011-11-04,12.75,15187.0,United Kingdom,4,11,2011,15,4,1,-76.5,0,-2.95,-0.85,-28.979999999999997,-12.539333333333287,-2.1,-2537.17
C574584,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,-180,2011-11-04,1.0,15482.0,United Kingdom,4,11,2011,18,4,1,-180.0,0,-76.5,-2.1,-54.394285714285715,-18.469999999999956,-74.4,-2537.17
C574584,82494L,WOODEN FRAME ANTIQUE WHITE ,-48,2011-11-04,2.55,15482.0,United Kingdom,4,11,2011,18,4,1,-122.4,0,-180.0,-15.9,-69.60857142857142,-22.480666666666618,-164.1,-2537.17
C574584,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,-24,2011-11-04,8.15,15482.0,United Kingdom,4,11,2011,18,4,1,-195.6,0,-122.4,-2.55,-97.18714285714285,-28.80233333333329,-119.85000000000001,-2537.17
C574584,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-32,2011-11-04,5.95,15482.0,United Kingdom,4,11,2011,18,4,1,-190.4,0,-195.6,-5.9,-123.54428571428572,-34.87166666666663,-189.7,-2537.17
C574584,82482,WOODEN PICTURE FRAME WHITE FINISH,-72,2011-11-04,2.55,15482.0,United Kingdom,4,11,2011,18,4,1,-183.6,0,-190.4,-96.96,-135.92142857142858,-40.89333333333329,-93.44000000000001,-2537.17
C574584,72802C,VANILLA SCENT CANDLE JEWELLED BOX,-180,2011-11-04,1.0,15482.0,United Kingdom,4,11,2011,18,4,1,-180.0,0,-183.6,-2.95,-161.21428571428572,-46.79499999999995,-180.65,-2537.17
C574584,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,-162,2011-11-04,1.0,15482.0,United Kingdom,4,11,2011,18,4,1,-162.0,0,-180.0,-76.5,-173.42857142857142,-51.52999999999996,-103.5,-2537.17
C574584,22423,REGENCY CAKESTAND 3 TIER,-24,2011-11-04,10.95,15482.0,United Kingdom,4,11,2011,18,4,1,-262.79999999999995,0,-162.0,-180.0,-185.25714285714284,-59.83166666666662,18.0,-2537.17
C574584,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-64,2011-11-04,2.75,15482.0,United Kingdom,4,11,2011,18,4,1,-176.0,0,-262.79999999999995,-122.4,-192.91428571428568,-65.59999999999995,-140.39999999999995,-2537.17
C574658,22384,LUNCH BAG PINK POLKADOT,-1,2011-11-06,1.65,15426.0,United Kingdom,6,11,2011,11,6,1,-1.65,1,-176.0,-195.6,-165.20714285714286,-65.37166666666663,19.599999999999994,-33.94
C574658,20728,LUNCH BAG CARS BLUE,-1,2011-11-06,1.65,15426.0,United Kingdom,6,11,2011,11,6,1,-1.65,1,-1.65,-190.4,-138.24285714285713,-63.346666666666614,188.75,-33.94
C574658,22662,LUNCH BAG DOLLY GIRL DESIGN,-1,2011-11-06,1.65,15426.0,United Kingdom,6,11,2011,11,6,1,-1.65,1,-1.65,-183.6,-112.24999999999999,-63.06166666666662,181.95,-33.94
C574658,22383,LUNCH BAG SUKI DESIGN ,-1,2011-11-06,1.65,15426.0,United Kingdom,6,11,2011,11,6,1,-1.65,1,-1.65,-180.0,-86.77142857142857,-62.77666666666662,178.35,-33.94
C574658,22534,MAGIC DRAWING SLATE SPACEBOY ,-2,2011-11-06,0.42,15426.0,United Kingdom,6,11,2011,11,6,1,-0.84,1,-1.65,-162.0,-63.748571428571424,-62.73966666666662,160.35,-33.94
C574658,22197,POPCORN HOLDER,-3,2011-11-06,0.85,15426.0,United Kingdom,6,11,2011,11,6,1,-2.55,1,-0.84,-262.79999999999995,-26.57,-62.75966666666662,261.96,-33.94
C574658,21155,RED RETROSPOT PEG BAG,-1,2011-11-06,2.55,15426.0,United Kingdom,6,11,2011,11,6,1,-2.55,1,-2.55,-176.0,-1.7914285714285714,-62.74633333333328,173.45,-33.94
C574712,23407,SET OF 2 TRAYS HOME SWEET HOME,-1,2011-11-06,9.95,14502.0,United Kingdom,6,11,2011,14,6,1,-9.95,1,-2.55,-1.65,-2.9771428571428564,-62.98699999999995,-0.8999999999999999,-33.94
C574712,22393,PAPERWEIGHT VINTAGE COLLAGE,-1,2011-11-06,2.55,14502.0,United Kingdom,6,11,2011,14,6,1,-2.55,1,-9.95,-1.65,-3.1057142857142854,-62.90699999999995,-8.299999999999999,-33.94
C574712,21539,RED RETROSPOT BUTTER DISH,-1,2011-11-06,4.95,14502.0,United Kingdom,6,11,2011,14,6,1,-4.95,1,-2.55,-1.65,-3.577142857142857,-63.01533333333329,-0.8999999999999999,-33.94
C574712,22778,GLASS CLOCHE SMALL,-1,2011-11-06,3.95,14502.0,United Kingdom,6,11,2011,14,6,1,-3.95,1,-4.95,-1.65,-3.9057142857142857,-63.140666666666625,-3.3000000000000003,-33.94
C574748,20725,LUNCH BAG RED RETROSPOT,-100,2011-11-07,1.45,17107.0,United Kingdom,7,11,2011,8,0,1,-145.0,0,-3.95,-0.84,-24.5,-67.93233333333329,-3.1100000000000003,-1697.92
C574748,22383,LUNCH BAG SUKI DESIGN ,-100,2011-11-07,1.45,17107.0,United Kingdom,7,11,2011,8,0,1,-145.0,0,-145.0,-2.55,-44.85,-72.68166666666662,-142.45,-1697.92
C574748,22382,LUNCH BAG SPACEBOY DESIGN ,-100,2011-11-07,1.45,17107.0,United Kingdom,7,11,2011,8,0,1,-145.0,0,-145.0,-2.55,-65.2,-77.48666666666662,-142.45,-1697.92
C574753,23404,HOME SWEET HOME BLACKBOARD,-2,2011-11-07,4.95,13924.0,United Kingdom,7,11,2011,9,0,1,-9.9,0,-145.0,-9.95,-65.19285714285714,-77.74666666666663,-135.05,-1697.92
C574753,23227,FILIGREE HEART BUTTERFLY WHITE ,-3,2011-11-07,1.25,13924.0,United Kingdom,7,11,2011,9,0,1,-3.75,0,-9.9,-2.55,-65.36428571428571,-77.34166666666663,-7.3500000000000005,-1697.92
C574753,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-11-07,4.95,13924.0,United Kingdom,7,11,2011,9,0,1,-9.9,0,-3.75,-4.95,-66.07142857142857,-77.58666666666662,1.2000000000000002,-1697.92
C574825,22960,JAM MAKING SET WITH JARS,-1,2011-11-07,4.25,16678.0,United Kingdom,7,11,2011,10,0,1,-4.25,0,-9.9,-3.95,-66.11428571428571,-77.53166666666661,-5.95,-1697.92
C574825,22900,SET 2 TEA TOWELS I LOVE LONDON ,-12,2011-11-07,3.25,16678.0,United Kingdom,7,11,2011,10,0,1,-39.0,0,-4.25,-145.0,-50.971428571428575,-75.59966666666661,140.75,-1697.92
C574828,21535,RED RETROSPOT SMALL MILK JUG,-3,2011-11-07,2.55,16232.0,United Kingdom,7,11,2011,11,0,1,-7.649999999999999,0,-39.0,-145.0,-31.349999999999998,-75.75633333333329,106.0,-1697.92
C574850,23240,SET OF 4 KNICK KNACK TINS DOILY ,-10,2011-11-07,4.15,14702.0,United Kingdom,7,11,2011,12,0,1,-41.5,0,-7.649999999999999,-145.0,-16.564285714285713,-74.58966666666662,137.35,-1697.92
C574872,23486,ANTIQUE HEART SHELF UNIT,-2,2011-11-07,14.55,13993.0,United Kingdom,7,11,2011,13,0,1,-29.1,0,-41.5,-9.9,-19.307142857142853,-69.55966666666662,-31.6,-1697.92
C574875,23347,I LOVE LONDON BEAKER,-16,2011-11-07,1.25,16416.0,United Kingdom,7,11,2011,13,0,1,-20.0,0,-29.1,-3.75,-21.628571428571426,-66.14633333333329,-25.35,-1697.92
C574876,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-2,2011-11-07,7.95,14426.0,United Kingdom,7,11,2011,13,0,1,-15.9,0,-20.0,-9.9,-22.485714285714284,-60.156333333333286,-10.1,-1697.92
C574886,23169,CLASSIC GLASS COOKIE JAR,-1,2011-11-07,3.75,14606.0,United Kingdom,7,11,2011,14,0,1,-3.75,0,-15.9,-4.25,-22.41428571428571,-53.93466666666662,-11.65,-1697.92
C574894,23236,STORAGE TIN VINTAGE DOILY ,-1,2011-11-07,2.89,12597.0,Spain,7,11,2011,14,0,0,-2.89,0,-3.75,-39.0,-17.255714285714287,-47.91099999999995,35.25,-1697.92
C574894,22071,SMALL WHITE RETROSPOT MUG IN BOX ,-3,2011-11-07,3.75,12597.0,Spain,7,11,2011,14,0,0,-11.25,0,-2.89,-7.649999999999999,-17.770000000000003,-42.28599999999995,4.759999999999998,-1697.92
C574894,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-6,2011-11-07,2.95,12597.0,Spain,7,11,2011,14,0,0,-17.700000000000003,0,-11.25,-41.5,-14.370000000000001,-37.47599999999996,30.25,-1697.92
C574894,21843,RED RETROSPOT CAKE STAND,-2,2011-11-07,10.95,12597.0,Spain,7,11,2011,14,0,0,-21.9,0,-17.700000000000003,-29.1,-13.34142857142857,-29.445999999999955,11.399999999999999,-1697.92
C574894,22553,PLASTERS IN TIN SKULLS,-12,2011-11-07,1.65,12597.0,Spain,7,11,2011,14,0,0,-19.8,0,-21.9,-20.0,-13.312857142857142,-24.239333333333285,-1.8999999999999986,-1697.92
C574894,22554,PLASTERS IN TIN WOODLAND ANIMALS,-12,2011-11-07,1.65,12597.0,Spain,7,11,2011,14,0,0,-19.8,0,-19.8,-15.9,-13.870000000000001,-24.84433333333329,-3.9000000000000004,-1697.92
C574894,23661,MILK MAIDS MUG ,-12,2011-11-07,1.65,12597.0,Spain,7,11,2011,14,0,0,-19.8,0,-19.8,-3.75,-16.162857142857142,-25.44933333333329,-16.05,-1697.92
C574894,23458,DOLLY CABINET 3 DRAWERS ,-1,2011-11-07,14.95,12597.0,Spain,7,11,2011,14,0,0,-14.95,0,-19.8,-2.89,-17.885714285714283,-25.89266666666662,-16.91,-1697.92
C574900,23131,MISTLETOE HEART WREATH CREAM,-5,2011-11-07,4.15,17014.0,United Kingdom,7,11,2011,15,0,1,-20.75,0,-14.95,-11.25,-19.24285714285714,-26.529333333333287,-3.6999999999999993,-1697.92
C574912,23173,REGENCY TEAPOT ROSES ,-2,2011-11-07,8.15,13324.0,United Kingdom,7,11,2011,15,0,1,-16.3,0,-20.75,-17.700000000000003,-19.042857142857144,-27.04466666666662,-3.049999999999997,-1697.92
C574922,22867,HAND WARMER BIRD DESIGN,-12,2011-11-07,2.1,15502.0,United Kingdom,7,11,2011,16,0,1,-25.200000000000003,0,-16.3,-21.9,-19.514285714285712,-27.79966666666662,5.599999999999998,-1697.92
C574922,22633,HAND WARMER UNION JACK,-6,2011-11-07,2.1,15502.0,United Kingdom,7,11,2011,16,0,1,-12.6,0,-25.200000000000003,-19.8,-18.485714285714288,-28.134666666666625,-5.400000000000002,-1697.92
C574922,22632,HAND WARMER RED RETROSPOT,-6,2011-11-07,2.1,15502.0,United Kingdom,7,11,2011,16,0,1,-12.6,0,-12.6,-19.8,-17.457142857142856,-28.222999999999953,7.200000000000001,-1697.92
C574922,22844,VINTAGE CREAM DOG FOOD CONTAINER,-2,2011-11-07,8.5,15502.0,United Kingdom,7,11,2011,16,0,1,-17.0,0,-12.6,-19.8,-17.057142857142857,-28.704666666666622,7.200000000000001,-1697.92
C574922,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-8,2011-11-07,8.5,15502.0,United Kingdom,7,11,2011,16,0,1,-68.0,0,-17.0,-14.95,-24.63571428571429,-30.80633333333329,-2.0500000000000007,-1697.92
C574922,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-67,2011-11-07,8.5,15502.0,United Kingdom,7,11,2011,16,0,1,-569.5,0,-68.0,-20.75,-103.02857142857144,-49.65799999999995,-47.25,-1697.92
C574922,22197,POPCORN HOLDER,-64,2011-11-07,0.85,15502.0,United Kingdom,7,11,2011,16,0,1,-54.4,0,-569.5,-16.3,-108.47142857142858,-46.637999999999955,-553.2,-1697.92
C574922,21167,WHITE SAGE INCENSE,-50,2011-11-07,0.21,15502.0,United Kingdom,7,11,2011,16,0,1,-10.5,0,-54.4,-25.200000000000003,-106.37142857142858,-42.15466666666662,-29.199999999999996,-1697.92
C574922,23161,REGENCY CAKE FORK,-12,2011-11-07,1.25,15502.0,United Kingdom,7,11,2011,16,0,1,-15.0,0,-10.5,-12.6,-106.71428571428571,-37.82133333333329,2.0999999999999996,-1697.92
C574922,23159,SET OF 5 PANCAKE DAY MAGNETS,-12,2011-11-07,2.08,15502.0,United Kingdom,7,11,2011,16,0,1,-24.96,0,-15.0,-12.6,-108.48,-38.32333333333329,-2.4000000000000004,-1697.92
C574922,23158,SET OF 5 LUCKY CAT MAGNETS ,-12,2011-11-07,2.08,15502.0,United Kingdom,7,11,2011,16,0,1,-24.96,0,-24.96,-17.0,-109.61714285714287,-39.03033333333329,-7.960000000000001,-1697.92
C574922,23154,SET OF 4 JAM JAR MAGNETS,-12,2011-11-07,2.08,15502.0,United Kingdom,7,11,2011,16,0,1,-24.96,0,-24.96,-68.0,-103.46857142857142,-39.53233333333329,43.04,-1697.92
C574922,22659,LUNCH BOX I LOVE LONDON,-12,2011-11-07,1.95,15502.0,United Kingdom,7,11,2011,16,0,1,-23.4,0,-24.96,-569.5,-25.454285714285714,-40.17066666666663,544.54,-1697.92
C574922,22631,CIRCUS PARADE LUNCH BOX ,-12,2011-11-07,1.95,15502.0,United Kingdom,7,11,2011,16,0,1,-23.4,0,-23.4,-54.4,-21.025714285714287,-39.65066666666662,31.0,-1697.92
C574922,23297,SET 40 HEART SHAPE PETIT FOUR CASES,-4,2011-11-07,1.65,15502.0,United Kingdom,7,11,2011,16,0,1,-6.6,0,-23.4,-10.5,-20.46857142857143,-39.61566666666662,-12.899999999999999,-1697.92
C574946,22960,JAM MAKING SET WITH JARS,-2,2011-11-08,4.25,12656.0,France,8,11,2011,8,1,0,-8.5,0,-6.6,-15.0,-19.54,-38.515666666666625,8.4,-1019.39
C574954,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,-6,2011-11-08,2.89,18223.0,United Kingdom,8,11,2011,9,1,1,-17.34,0,-8.5,-24.96,-18.451428571428572,-38.12366666666662,16.46,-1019.39
C574954,23319,BOX OF 6 MINI 50'S CRACKERS,-1,2011-11-08,2.49,18223.0,United Kingdom,8,11,2011,9,1,1,-2.49,0,-17.34,-24.96,-15.24142857142857,-37.53999999999996,7.620000000000001,-1019.39
C574954,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,2011-11-08,4.95,18223.0,United Kingdom,8,11,2011,9,1,1,-14.85,0,-2.49,-24.96,-13.797142857142857,-37.50499999999995,22.47,-1019.39
C574954,23235,STORAGE TIN VINTAGE LEAF,-1,2011-11-08,2.89,18223.0,United Kingdom,8,11,2011,9,1,1,-2.89,0,-14.85,-23.4,-10.867142857142857,-37.47633333333329,8.549999999999999,-1019.39
C574955,23198,PANTRY MAGNETIC  SHOPPING LIST,-3,2011-11-08,1.45,15066.0,United Kingdom,8,11,2011,9,1,1,-4.35,0,-2.89,-23.4,-8.145714285714286,-37.524999999999956,20.509999999999998,-1019.39
C574955,20979,36 PENCILS TUBE RED RETROSPOT,-16,2011-11-08,1.25,15066.0,United Kingdom,8,11,2011,9,1,1,-20.0,0,-4.35,-6.6,-10.059999999999999,-37.81666666666662,2.25,-1019.39
C574955,22423,REGENCY CAKESTAND 3 TIER,-1,2011-11-08,12.75,15066.0,United Kingdom,8,11,2011,9,1,1,-12.75,0,-20.0,-8.5,-10.667142857142855,-37.65166666666662,-11.5,-1019.39
C574955,23110,PARISIENNE KEY CABINET ,-2,2011-11-08,5.75,15066.0,United Kingdom,8,11,2011,9,1,1,-11.5,0,-12.75,-17.34,-9.832857142857142,-37.30499999999996,4.59,-1019.39
C574955,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-11-08,2.95,15066.0,United Kingdom,8,11,2011,9,1,1,-2.95,0,-11.5,-2.49,-9.89857142857143,-36.74333333333329,-9.01,-1019.39
C574955,22960,JAM MAKING SET WITH JARS,-2,2011-11-08,4.25,15066.0,United Kingdom,8,11,2011,9,1,1,-8.5,0,-2.95,-14.85,-8.991428571428571,-36.366666666666625,11.899999999999999,-1019.39
C574955,23080,RED METAL BOX TOP SECRET,-1,2011-11-08,8.25,15066.0,United Kingdom,8,11,2011,9,1,1,-8.25,0,-8.5,-2.89,-9.757142857142856,-35.98166666666662,-5.609999999999999,-1019.39
C574955,23235,STORAGE TIN VINTAGE LEAF,-5,2011-11-08,2.89,15066.0,United Kingdom,8,11,2011,9,1,1,-14.45,0,-8.25,-4.35,-11.200000000000001,-35.964999999999954,-3.9000000000000004,-1019.39
C574955,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-11-08,4.95,15066.0,United Kingdom,8,11,2011,9,1,1,-9.9,0,-14.45,-20.0,-9.757142857142856,-35.60333333333329,5.550000000000001,-1019.39
C574955,22424,ENAMEL BREAD BIN CREAM,-2,2011-11-08,12.75,15066.0,United Kingdom,8,11,2011,9,1,1,-25.5,0,-9.9,-12.75,-11.578571428571427,-35.90999999999996,2.8499999999999996,-1019.39
C574955,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-3,2011-11-08,4.95,15066.0,United Kingdom,8,11,2011,9,1,1,-14.85,0,-25.5,-11.5,-12.057142857142855,-35.564999999999955,-14.0,-1019.39
C574957,23084,RABBIT NIGHT LIGHT,-5,2011-11-08,2.08,17924.0,United Kingdom,8,11,2011,9,1,1,-10.4,0,-14.85,-2.95,-13.12142857142857,-35.49166666666663,-11.899999999999999,-1019.39
C574999,23133,LARGE IVORY HEART WALL ORGANISER,-1,2011-11-08,8.25,17289.0,United Kingdom,8,11,2011,11,1,1,-8.25,0,-10.4,-8.5,-13.085714285714285,-35.34666666666662,-1.9000000000000004,-1019.39
C575004,48138,DOORMAT UNION FLAG,-4,2011-11-08,8.25,13587.0,United Kingdom,8,11,2011,11,1,1,-33.0,0,-8.25,-8.25,-16.62142857142857,-35.87999999999996,0.0,-1019.39
C575004,23284,DOORMAT KEEP CALM AND COME IN,-4,2011-11-08,8.25,13587.0,United Kingdom,8,11,2011,11,1,1,-33.0,0,-33.0,-14.45,-19.271428571428572,-34.71333333333329,-18.55,-1019.39
C575035,22320,BIRDS MOBILE VINTAGE DESIGN,-1,2011-11-08,5.95,15005.0,United Kingdom,8,11,2011,11,1,1,-5.95,0,-33.0,-9.9,-18.707142857142856,-15.928333333333287,-23.1,-1019.39
C575035,20728,LUNCH BAG CARS BLUE,-1,2011-11-08,1.65,15005.0,United Kingdom,8,11,2011,11,1,1,-1.65,0,-5.95,-25.5,-15.299999999999999,-14.169999999999956,19.55,-1019.39
C575035,22066,LOVE HEART TRINKET POT,-1,2011-11-08,0.39,15005.0,United Kingdom,8,11,2011,11,1,1,-0.39,0,-1.65,-14.85,-13.234285714285715,-13.832999999999954,13.2,-1019.39
C575035,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-1,2011-11-08,1.49,15005.0,United Kingdom,8,11,2011,11,1,1,-1.49,0,-0.39,-10.4,-11.961428571428572,-13.382666666666621,10.01,-1019.39
C575035,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-11-08,4.95,15005.0,United Kingdom,8,11,2011,11,1,1,-4.95,0,-1.49,-8.25,-11.49,-12.71566666666662,6.76,-1019.39
C575035,22197,POPCORN HOLDER,-1,2011-11-08,0.85,15005.0,United Kingdom,8,11,2011,11,1,1,-0.85,0,-4.95,-33.0,-6.897142857142858,-11.911999999999955,28.05,-1019.39
C575042,22327,ROUND SNACK BOXES SET OF 4 SKULLS,-1,2011-11-08,2.95,16764.0,United Kingdom,8,11,2011,12,1,1,-2.95,0,-0.85,-33.0,-2.6042857142857145,-11.178333333333287,32.15,-1019.39
C575042,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,2011-11-08,2.95,16764.0,United Kingdom,8,11,2011,12,1,1,-2.95,0,-2.95,-5.95,-2.1757142857142857,-10.49666666666662,3.0,-1019.39
C575042,35970,ZINC FOLKART SLEIGH BELLS,-1,2011-11-08,1.69,16764.0,United Kingdom,8,11,2011,12,1,1,-1.69,0,-2.95,-1.65,-2.1814285714285715,-9.772999999999955,-1.3000000000000003,-1019.39
C575042,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,2011-11-08,2.08,16764.0,United Kingdom,8,11,2011,12,1,1,-2.08,0,-1.69,-0.39,-2.422857142857143,-9.622333333333286,-1.2999999999999998,-1019.39
C575044,22666,RECIPE BOX PANTRY YELLOW DESIGN,-12,2011-11-08,2.95,14948.0,United Kingdom,8,11,2011,12,1,1,-35.400000000000006,0,-2.08,-1.49,-7.267142857142858,-10.518999999999954,-0.5900000000000001,-1019.39
C575052,20727,LUNCH BAG  BLACK SKULL.,-1,2011-11-08,1.65,14232.0,United Kingdom,8,11,2011,12,1,1,-1.65,0,-35.400000000000006,-4.95,-6.795714285714285,-9.995999999999954,-30.450000000000006,-1019.39
C575055,23462,ROCOCO WALL MIRROR WHITE,-2,2011-11-08,19.95,14329.0,United Kingdom,8,11,2011,12,1,1,-39.9,0,-1.65,-0.85,-12.374285714285715,-11.242999999999956,-0.7999999999999999,-1019.39
C575056,84078A,SET/4 WHITE RETRO STORAGE CUBES ,-1,2011-11-08,39.95,17736.0,United Kingdom,8,11,2011,12,1,1,-39.95,0,-39.9,-2.95,-17.66,-12.07966666666662,-36.949999999999996,-1019.39
C575058,79321,CHILLI LIGHTS,-1,2011-11-08,4.95,16013.0,United Kingdom,8,11,2011,12,1,1,-4.95,0,-39.95,-2.95,-17.945714285714285,-12.148333333333287,-37.0,-1019.39
C575058,22423,REGENCY CAKESTAND 3 TIER,-1,2011-11-08,10.95,16013.0,United Kingdom,8,11,2011,12,1,1,-10.95,0,-4.95,-1.69,-19.268571428571427,-12.368333333333286,-3.2600000000000002,-1019.39
C575064,23494,VINTAGE DOILY DELUXE SEWING KIT ,-1,2011-11-08,5.95,12472.0,Germany,8,11,2011,12,1,0,-5.95,0,-10.95,-2.08,-19.821428571428573,-11.899999999999954,-8.87,-1019.39
C575064,22467,GUMBALL COAT RACK,-8,2011-11-08,2.55,12472.0,Germany,8,11,2011,12,1,0,-20.4,0,-5.95,-35.400000000000006,-17.678571428571427,-12.154999999999953,29.450000000000006,-1019.39
C575064,22212,FOUR HOOK  WHITE LOVEBIRDS,-1,2011-11-08,2.1,12472.0,Germany,8,11,2011,12,1,0,-2.1,0,-20.4,-1.65,-17.74285714285714,-11.84166666666662,-18.75,-1019.39
C575064,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-1,2011-11-08,1.45,12472.0,Germany,8,11,2011,12,1,0,-1.45,0,-2.1,-39.9,-12.25,-11.791666666666622,37.8,-1019.39
C575064,20749,ASSORTED COLOUR MINI CASES,-1,2011-11-08,7.95,12472.0,Germany,8,11,2011,12,1,0,-7.95,0,-1.45,-39.95,-7.678571428571429,-11.773333333333287,38.5,-1019.39
C575064,20712,JUMBO BAG WOODLAND ANIMALS,-2,2011-11-08,2.08,12472.0,Germany,8,11,2011,12,1,0,-4.16,0,-7.95,-4.95,-7.565714285714285,-11.636999999999954,-3.0,-1019.39
C575065,23404,HOME SWEET HOME BLACKBOARD,-2,2011-11-08,4.95,13924.0,United Kingdom,8,11,2011,12,1,1,-9.9,0,-4.16,-10.95,-7.4157142857142855,-11.485333333333289,6.789999999999999,-1019.39
